latitude,longitude,date,year,month,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,relative_humidity_pct,wind_speed_m_s
41.97,-93.47,2023-11-02,2023,11,18.8,2.6,12.9,0.0,83.3,2.4
41.97,-93.47,2023-11-03,2023,11,14.1,0.6,7.3,0.0,55.0,3.6
41.97,-93.47,2023-11-04,2023,11,17.3,-1.2,7.0,0.0,47.6,4.9
41.97,-93.47,2023-11-05,2023,11,7.7,-11.0,0.3,1.6,98.5,5.4
41.97,-93.47,2023-11-06,2023,11,21.8,4.9,10.2,0.0,55.4,6.4
41.97,-93.47,2023-11-07,2023,11,13.2,-4.0,4.3,0.0,69.3,4.1
41.97,-93.47,2023-11-08,2023,11,15.1,3.2,9.3,0.0,55.0,7.1
41.97,-93.47,2023-11-09,2023,11,16.4,-0.4,10.6,0.0,47.7,6.2
41.97,-93.47,2023-11-10,2023,11,24.4,10.0,15.6,0.0,64.4,3.0
41.97,-93.47,2023-11-11,2023,11,14.1,-3.3,6.2,0.0,47.5,5.1
41.97,-93.47,2023-11-12,2023,11,24.3,5.4,13.6,2.3,68.1,3.6
41.97,-93.47,2023-11-13,2023,11,16.4,-2.5,6.1,0.0,80.1,7.3
41.97,-93.47,2023-11-14,2023,11,15.8,-1.9,4.7,0.0,84.4,6.6
41.97,-93.47,2023-11-15,2023,11,19.0,1.7,10.2,1.6,92.9,4.3
41.97,-93.47,2023-11-16,2023,11,17.8,-4.4,7.4,0.0,65.9,3.7
41.97,-93.47,2023-11-17,2023,11,18.1,-1.9,8.7,0.0,81.6,5.2
41.97,-93.47,2023-11-18,2023,11,17.8,1.8,11.7,0.0,57.7,7.1
41.97,-93.47,2023-11-19,2023,11,18.7,0.8,6.8,0.0,52.4,7.4
41.97,-93.47,2023-11-20,2023,11,18.6,3.0,9.0,0.0,69.6,2.5
41.97,-93.47,2023-11-21,2023,11,16.7,-3.6,8.2,0.0,84.4,6.0
41.97,-93.47,2023-11-22,2023,11,17.8,2.1,8.3,0.0,62.1,3.0
41.97,-93.47,2023-11-23,2023,11,16.4,-2.4,7.7,0.0,48.2,6.4
41.97,-93.47,2023-11-24,2023,11,13.1,-4.2,6.8,0.0,66.6,6.3
41.97,-93.47,2023-11-25,2023,11,17.4,-1.5,6.7,0.0,64.8,7.0
41.97,-93.47,2023-11-26,2023,11,9.1,-4.5,1.7,0.0,78.0,2.6
41.97,-93.47,2023-11-27,2023,11,13.3,-2.3,5.9,0.0,71.0,5.7
41.97,-93.47,2023-11-28,2023,11,13.8,-4.5,6.4,0.0,84.2,5.8
41.97,-93.47,2023-11-29,2023,11,16.0,-1.1,8.7,0.3,94.2,3.4
41.97,-93.47,2023-11-30,2023,11,16.1,-1.7,5.2,0.0,72.8,5.1
41.97,-93.47,2023-12-01,2023,12,3.8,-8.5,-1.4,0.0,82.5,7.2
41.97,-93.47,2023-12-02,2023,12,9.9,-11.0,-0.4,0.0,55.4,7.4
41.97,-93.47,2023-12-03,2023,12,9.4,-4.5,3.6,0.0,79.6,5.3
41.97,-93.47,2023-12-04,2023,12,14.9,-4.6,7.3,0.8,61.7,6.4
41.97,-93.47,2023-12-05,2023,12,11.9,-6.1,0.9,0.0,75.2,6.8
41.97,-93.47,2023-12-06,2023,12,8.0,-8.9,2.8,0.0,57.2,7.0
41.97,-93.47,2023-12-07,2023,12,9.4,-6.4,3.6,0.0,48.9,3.5
41.97,-93.47,2023-12-08,2023,12,5.5,-7.9,0.4,0.0,68.9,3.8
41.97,-93.47,2023-12-09,2023,12,10.1,-6.6,4.7,0.0,71.7,5.6
41.97,-93.47,2023-12-10,2023,12,10.2,-7.3,-1.0,0.4,91.8,2.2
41.97,-93.47,2023-12-11,2023,12,7.2,-9.0,1.8,0.0,49.6,2.6
41.97,-93.47,2023-12-12,2023,12,16.4,-4.6,5.1,0.0,80.2,5.4
41.97,-93.47,2023-12-13,2023,12,0.7,-14.6,-6.5,0.0,69.1,7.4
41.97,-93.47,2023-12-14,2023,12,11.7,-5.6,3.6,0.0,68.7,6.2
41.97,-93.47,2023-12-15,2023,12,7.5,-5.9,1.8,0.0,71.1,7.7
41.97,-93.47,2023-12-16,2023,12,6.0,-13.4,-3.2,0.0,70.4,2.4
41.97,-93.47,2023-12-17,2023,12,7.7,-6.0,-0.6,0.5,98.9,4.0
41.97,-93.47,2023-12-18,2023,12,6.0,-8.7,-2.4,0.0,56.2,3.2
41.97,-93.47,2023-12-19,2023,12,6.0,-5.6,1.0,0.2,73.6,6.8
41.97,-93.47,2023-12-20,2023,12,10.6,-7.0,1.6,0.0,82.3,4.4
41.97,-93.47,2023-12-21,2023,12,8.0,-5.2,2.2,0.0,80.0,5.0
41.97,-93.47,2023-12-22,2023,12,9.2,-12.6,-0.7,0.5,75.8,4.5
41.97,-93.47,2023-12-23,2023,12,14.1,-5.2,4.1,0.0,78.0,7.7
41.97,-93.47,2023-12-24,2023,12,11.8,-4.0,1.0,0.0,47.0,3.5
41.97,-93.47,2023-12-25,2023,12,11.8,-3.8,2.0,0.0,63.2,4.2
41.97,-93.47,2023-12-26,2023,12,5.6,-8.2,-0.3,0.0,47.8,2.5
41.97,-93.47,2023-12-27,2023,12,12.8,-6.6,3.1,0.0,68.7,2.1
41.97,-93.47,2023-12-28,2023,12,10.5,-10.3,1.1,0.0,79.9,6.3
41.97,-93.47,2023-12-29,2023,12,7.8,-3.3,1.8,0.0,56.8,4.9
41.97,-93.47,2023-12-30,2023,12,8.4,-6.0,-0.7,1.2,73.7,6.4
41.97,-93.47,2023-12-31,2023,12,14.3,-3.5,4.5,0.0,56.0,3.8
41.89,-93.75,2023-01-01,2023,1,7.6,-11.1,-0.5,0.0,79.3,7.5
41.89,-93.75,2023-01-02,2023,1,1.8,-14.8,-7.2,0.0,73.2,6.1
41.89,-93.75,2023-01-03,2023,1,3.8,-10.0,-3.9,0.0,50.7,7.3
41.89,-93.75,2023-01-04,2023,1,0.5,-14.2,-4.7,0.0,58.6,2.4
41.89,-93.75,2023-01-05,2023,1,4.8,-10.2,-3.1,0.0,69.2,4.2
41.89,-93.75,2023-01-06,2023,1,9.9,-4.5,3.9,1.1,98.6,4.3
41.89,-93.75,2023-01-07,2023,1,2.1,-8.4,-3.2,0.0,51.4,2.1
41.89,-93.75,2023-01-08,2023,1,4.5,-13.9,-2.6,4.7,72.6,7.3
41.89,-93.75,2023-01-09,2023,1,12.2,-7.8,3.0,0.0,56.5,7.8
41.89,-93.75,2023-01-10,2023,1,1.0,-15.2,-6.4,1.2,81.7,6.6
41.89,-93.75,2023-01-11,2023,1,4.6,-14.3,-6.2,0.0,55.4,3.2
41.89,-93.75,2023-01-12,2023,1,4.6,-14.0,-2.3,0.0,58.9,5.5
41.89,-93.75,2023-01-13,2023,1,2.8,-11.3,-3.2,0.0,64.6,4.4
41.89,-93.75,2023-01-14,2023,1,10.9,-4.9,1.5,0.0,46.6,4.9
41.89,-93.75,2023-01-15,2023,1,12.9,-2.5,4.1,0.0,81.4,6.3
41.89,-93.75,2023-01-16,2023,1,7.4,-9.1,1.5,2.4,71.0,7.3
41.89,-93.75,2023-01-17,2023,1,10.1,-7.5,-1.5,0.0,84.2,4.9
41.89,-93.75,2023-01-18,2023,1,6.6,-8.0,-1.0,0.0,75.5,4.3
41.89,-93.75,2023-01-19,2023,1,9.9,-7.1,1.4,0.0,79.6,7.9
41.89,-93.75,2023-01-20,2023,1,12.2,-7.2,1.8,0.0,53.0,2.7
41.89,-93.75,2023-01-21,2023,1,8.2,-10.9,-2.8,0.0,80.7,2.4
41.89,-93.75,2023-01-22,2023,1,6.4,-11.6,-2.2,0.0,45.8,4.9
41.89,-93.75,2023-01-23,2023,1,11.0,-8.8,1.2,0.0,50.4,3.8
41.89,-93.75,2023-01-24,2023,1,8.6,-4.8,1.7,0.0,45.4,8.0
41.89,-93.75,2023-01-25,2023,1,6.4,-14.2,-3.4,0.0,45.6,6.4
41.89,-93.75,2023-01-26,2023,1,5.8,-10.5,-0.2,0.0,71.3,6.6
41.89,-93.75,2023-01-27,2023,1,11.3,-8.9,0.4,1.0,63.1,4.4
41.89,-93.75,2023-01-28,2023,1,3.6,-9.6,-3.8,0.0,82.9,2.4
41.89,-93.75,2023-01-29,2023,1,9.5,-10.9,-2.2,0.0,48.1,5.0
41.89,-93.75,2023-01-30,2023,1,5.6,-5.3,0.2,0.0,56.8,3.4
41.89,-93.75,2023-01-31,2023,1,8.0,-9.6,1.0,0.0,61.2,7.4
41.89,-93.75,2023-02-01,2023,2,6.0,-10.1,-0.6,0.0,69.1,4.1
41.89,-93.75,2023-02-02,2023,2,3.7,-11.7,-5.8,0.0,65.1,4.7
41.89,-93.75,2023-02-03,2023,2,11.1,-4.2,5.6,0.0,73.6,6.9
41.89,-93.75,2023-02-04,2023,2,14.6,-4.9,3.9,0.0,50.7,6.7
41.89,-93.75,2023-02-05,2023,2,7.1,-5.8,0.1,0.0,47.2,6.5
41.89,-93.75,2023-02-06,2023,2,2.1,-10.1,-5.1,0.0,46.9,3.7
41.89,-93.75,2023-02-07,2023,2,10.1,-5.8,-0.8,0.0,74.6,3.9
41.89,-93.75,2023-02-08,2023,2,6.4,-6.8,0.7,0.0,78.7,3.9
41.89,-93.75,2023-02-09,2023,2,9.0,-10.4,1.0,0.0,83.6,2.5
41.89,-93.75,2023-02-10,2023,2,10.6,-7.7,0.8,0.0,70.3,6.2
41.89,-93.75,2023-02-11,2023,2,14.9,-7.2,3.1,0.0,73.1,3.8
41.89,-93.75,2023-02-12,2023,2,9.7,-6.5,3.9,0.0,46.9,4.2
41.89,-93.75,2023-02-13,2023,2,8.3,-8.0,0.2,0.0,59.7,4.2
41.89,-93.75,2023-02-14,2023,2,7.4,-8.3,2.0,0.0,77.9,7.1
41.89,-93.75,2023-02-15,2023,2,10.4,-9.1,2.1,0.0,72.1,5.6
41.89,-93.75,2023-02-16,2023,2,3.9,-9.2,-3.2,0.0,74.5,3.9
41.89,-93.75,2023-02-17,2023,2,6.6,-9.7,-3.3,0.0,56.5,4.2
41.89,-93.75,2023-02-18,2023,2,10.6,-0.6,5.2,0.0,55.7,7.0
41.89,-93.75,2023-02-19,2023,2,8.0,-8.3,-0.5,0.0,68.8,2.1
41.89,-93.75,2023-02-20,2023,2,5.5,-14.5,-2.8,0.0,72.1,3.9
41.89,-93.75,2023-02-21,2023,2,11.0,-9.5,2.4,0.0,90.8,6.8
41.89,-93.75,2023-02-22,2023,2,8.2,-4.5,2.4,0.5,90.9,5.1
41.89,-93.75,2023-02-23,2023,2,1.5,-10.6,-3.5,0.0,84.0,7.1
41.89,-93.75,2023-02-24,2023,2,1.0,-15.5,-4.2,0.0,76.2,4.7
41.89,-93.75,2023-02-25,2023,2,0.9,-11.2,-4.6,0.0,64.4,6.5
41.89,-93.75,2023-02-26,2023,2,6.1,-7.7,-2.3,0.0,82.7,6.7
41.89,-93.75,2023-02-27,2023,2,12.0,-5.2,0.3,0.0,54.0,3.2
41.89,-93.75,2023-02-28,2023,2,6.9,-8.4,0.9,0.0,68.1,2.9
41.89,-93.75,2023-03-01,2023,3,16.4,-1.0,8.7,0.0,58.8,7.5
41.89,-93.75,2023-03-02,2023,3,17.7,2.4,10.6,0.0,73.3,2.4
41.89,-93.75,2023-03-03,2023,3,10.7,-7.0,4.7,0.0,54.7,5.0
41.89,-93.75,2023-03-04,2023,3,23.2,8.0,13.5,0.0,77.3,4.8
41.89,-93.75,2023-03-05,2023,3,5.9,-5.6,0.6,0.0,53.4,2.3
41.89,-93.75,2023-03-06,2023,3,22.7,-0.0,11.8,0.0,79.2,3.5
41.89,-93.75,2023-03-07,2023,3,10.5,-6.7,2.4,2.4,99.2,3.1
41.89,-93.75,2023-03-08,2023,3,19.2,-2.7,8.6,0.0,83.4,5.1
41.89,-93.75,2023-03-09,2023,3,17.0,0.2,7.0,0.0,71.7,3.0
41.89,-93.75,2023-03-10,2023,3,12.4,-6.9,3.5,0.0,45.5,2.1
41.89,-93.75,2023-03-11,2023,3,15.7,-0.4,9.1,1.0,93.9,6.4
41.89,-93.75,2023-03-12,2023,3,12.3,-1.4,6.6,1.6,86.5,2.7
41.89,-93.75,2023-03-13,2023,3,16.4,-7.0,4.9,3.6,74.9,4.4
41.89,-93.75,2023-03-14,2023,3,12.8,-8.9,2.5,0.0,68.1,4.1
41.89,-93.75,2023-03-15,2023,3,14.1,-2.3,5.2,0.0,54.6,3.1
41.89,-93.75,2023-03-16,2023,3,21.0,3.9,9.6,0.0,53.8,2.2
41.89,-93.75,2023-03-17,2023,3,17.7,-3.1,6.0,0.0,68.2,5.1
41.89,-93.75,2023-03-18,2023,3,19.6,2.3,9.3,0.0,80.8,7.7
41.89,-93.75,2023-03-19,2023,3,17.1,-1.7,6.7,0.0,53.2,5.5
41.89,-93.75,2023-03-20,2023,3,16.3,2.7,10.0,0.0,53.3,2.4
41.89,-93.75,2023-03-21,2023,3,10.1,-11.4,-0.6,0.0,72.7,6.6
41.89,-93.75,2023-03-22,2023,3,17.4,1.8,7.8,0.0,66.6,3.7
41.89,-93.75,2023-03-23,2023,3,11.6,-4.6,5.7,1.3,80.9,2.3
41.89,-93.75,2023-03-24,2023,3,18.8,0.4,7.0,0.0,57.2,3.4
41.89,-93.75,2023-03-25,2023,3,21.8,2.9,10.9,0.0,58.0,6.3
41.89,-93.75,2023-03-26,2023,3,20.4,3.4,9.7,0.0,81.1,6.8
41.89,-93.75,2023-03-27,2023,3,21.2,6.1,11.6,0.0,73.4,3.0
41.89,-93.75,2023-03-28,2023,3,12.5,-7.0,2.1,0.0,46.7,3.6
41.89,-93.75,2023-03-29,2023,3,12.5,-7.9,2.5,1.8,80.4,4.2
41.89,-93.75,2023-03-30,2023,3,21.1,-1.2,9.6,0.0,73.6,4.8
41.89,-93.75,2023-03-31,2023,3,18.0,-3.1,7.9,0.0,77.3,3.2
41.89,-93.75,2023-04-01,2023,4,22.1,7.4,14.7,0.0,79.3,6.2
41.89,-93.75,2023-04-02,2023,4,26.2,6.1,14.6,0.0,51.5,6.7
41.89,-93.75,2023-04-03,2023,4,28.4,10.6,18.2,4.6,60.5,6.2
41.89,-93.75,2023-04-04,2023,4,19.7,3.1,13.0,0.0,66.9,7.8
41.89,-93.75,2023-04-05,2023,4,19.9,6.1,14.6,0.0,79.5,3.1
41.89,-93.75,2023-04-06,2023,4,21.7,8.0,14.0,0.0,51.3,3.9
41.89,-93.75,2023-04-07,2023,4,24.4,6.3,17.4,0.0,76.9,3.5
41.89,-93.75,2023-04-08,2023,4,27.4,5.2,16.6,2.8,62.1,5.3
41.89,-93.75,2023-04-09,2023,4,26.0,11.9,19.0,0.0,69.9,4.0
41.89,-93.75,2023-04-10,2023,4,16.8,0.8,11.3,0.0,62.3,6.1
41.89,-93.75,2023-04-11,2023,4,25.2,12.4,17.8,0.0,82.8,5.9
41.89,-93.75,2023-04-12,2023,4,23.0,8.6,16.6,0.0,49.1,3.7
41.89,-93.75,2023-04-13,2023,4,24.5,9.5,17.6,0.0,47.7,5.1
41.89,-93.75,2023-04-14,2023,4,22.7,2.6,12.5,0.0,58.9,4.4
41.89,-93.75,2023-04-15,2023,4,17.3,4.0,10.4,0.0,55.7,3.7
41.89,-93.75,2023-04-16,2023,4,23.1,8.3,13.8,7.6,71.9,2.6
41.89,-93.75,2023-04-17,2023,4,22.6,4.1,13.4,0.0,55.7,2.1
41.89,-93.75,2023-04-18,2023,4,26.1,9.6,16.8,0.0,68.9,7.2
41.89,-93.75,2023-04-19,2023,4,27.9,10.5,16.3,7.2,89.5,7.3
41.89,-93.75,2023-04-20,2023,4,24.3,4.6,14.4,0.0,45.6,5.5
41.89,-93.75,2023-04-21,2023,4,16.0,1.1,9.2,0.0,61.0,7.0
41.89,-93.75,2023-04-22,2023,4,26.8,9.2,14.9,1.4,63.7,6.5
41.89,-93.75,2023-04-23,2023,4,21.6,2.1,10.2,0.0,62.4,6.3
41.89,-93.75,2023-04-24,2023,4,22.6,3.8,13.3,3.1,63.7,3.2
41.89,-93.75,2023-04-25,2023,4,24.1,2.8,13.0,0.7,68.6,3.6
41.89,-93.75,2023-04-26,2023,4,27.6,8.6,18.3,7.6,93.5,6.8
41.89,-93.75,2023-04-27,2023,4,23.1,0.8,12.3,0.0,53.0,5.7
41.89,-93.75,2023-04-28,2023,4,24.5,10.4,15.8,0.0,81.8,5.5
41.89,-93.75,2023-04-29,2023,4,24.7,9.0,15.9,0.0,80.8,6.0
41.89,-93.75,2023-04-30,2023,4,21.9,5.8,12.5,0.0,62.1,4.7
41.89,-93.75,2023-05-01,2023,5,32.1,11.0,22.6,7.8,71.7,6.7
41.89,-93.75,2023-05-02,2023,5,24.6,4.7,16.2,6.5,76.4,5.9
41.89,-93.75,2023-05-03,2023,5,25.1,12.1,18.2,0.3,67.4,6.0
41.89,-93.75,2023-05-04,2023,5,28.4,12.9,18.6,1.7,70.0,5.1
41.89,-93.75,2023-05-05,2023,5,27.5,11.2,18.7,0.0,78.1,6.7
41.89,-93.75,2023-05-06,2023,5,31.5,12.6,19.9,0.0,65.2,7.6
41.89,-93.75,2023-05-07,2023,5,28.6,11.7,17.5,0.0,67.1,5.0
41.89,-93.75,2023-05-08,2023,5,29.1,8.5,19.3,0.0,74.9,4.6
41.89,-93.75,2023-05-09,2023,5,26.6,11.2,17.3,0.0,52.2,6.2
41.89,-93.75,2023-05-10,2023,5,23.1,12.0,17.0,0.0,74.3,5.1
41.89,-93.75,2023-05-11,2023,5,23.5,11.8,17.3,0.8,95.6,3.4
41.89,-93.75,2023-05-12,2023,5,22.4,7.2,15.9,0.0,54.8,2.3
41.89,-93.75,2023-05-13,2023,5,25.1,10.7,17.4,14.5,84.7,5.3
41.89,-93.75,2023-05-14,2023,5,22.3,3.6,13.5,0.0,51.9,5.0
41.89,-93.75,2023-05-15,2023,5,20.5,1.5,12.6,0.0,66.3,2.7
41.89,-93.75,2023-05-16,2023,5,22.8,9.4,15.4,0.0,53.3,4.4
41.89,-93.75,2023-05-17,2023,5,30.3,12.6,19.0,0.0,61.8,2.1
41.89,-93.75,2023-05-18,2023,5,35.5,16.3,26.1,0.0,88.9,7.2
41.89,-93.75,2023-05-19,2023,5,25.7,4.1,14.9,0.0,64.4,4.0
41.89,-93.75,2023-05-20,2023,5,23.8,6.5,17.5,0.0,63.7,2.5
41.89,-93.75,2023-05-21,2023,5,30.2,11.9,22.5,0.0,53.1,4.4
41.89,-93.75,2023-05-22,2023,5,26.2,5.6,17.4,4.7,63.0,4.3
41.89,-93.75,2023-05-23,2023,5,31.7,13.0,21.0,0.0,67.4,5.9
41.89,-93.75,2023-05-24,2023,5,23.9,10.8,16.3,0.0,63.6,6.3
41.89,-93.75,2023-05-25,2023,5,24.3,4.7,14.7,1.1,86.5,4.9
41.89,-93.75,2023-05-26,2023,5,24.5,8.7,19.0,0.0,76.3,6.5
41.89,-93.75,2023-05-27,2023,5,33.4,14.1,22.8,5.0,84.8,8.5
41.89,-93.75,2023-05-28,2023,5,28.1,6.6,16.9,0.0,75.3,5.6
41.89,-93.75,2023-05-29,2023,5,26.4,5.6,16.8,0.0,70.3,2.9
41.89,-93.75,2023-05-30,2023,5,30.5,17.2,23.6,1.2,68.6,6.5
41.89,-93.75,2023-05-31,2023,5,28.9,9.0,17.6,0.4,87.8,4.3
41.89,-93.75,2023-06-01,2023,6,35.3,17.9,24.8,0.0,55.6,9.6
41.89,-93.75,2023-06-02,2023,6,35.8,19.0,26.3,1.0,87.8,5.3
41.89,-93.75,2023-06-03,2023,6,28.3,7.9,18.6,0.0,75.4,3.1
41.89,-93.75,2023-06-04,2023,6,30.7,15.2,25.1,0.0,62.3,4.2
41.89,-93.75,2023-06-05,2023,6,31.1,17.0,22.2,0.0,57.9,9.4
41.89,-93.75,2023-06-06,2023,6,35.9,17.4,24.7,0.0,84.8,9.0
41.89,-93.75,2023-06-07,2023,6,30.9,16.3,21.8,30.6,73.1,8.5
41.89,-93.75,2023-06-08,2023,6,35.8,14.1,25.2,0.0,54.7,4.2
41.89,-93.75,2023-06-09,2023,6,25.3,12.6,20.2,0.0,67.6,5.9
41.89,-93.75,2023-06-10,2023,6,32.1,15.9,22.5,6.5,84.9,8.6
41.89,-93.75,2023-06-11,2023,6,35.8,15.4,26.4,0.0,68.2,9.9
41.89,-93.75,2023-06-12,2023,6,39.6,21.2,29.3,0.0,60.6,5.4
41.89,-93.75,2023-06-13,2023,6,36.8,17.9,25.3,0.0,53.5,10.0
41.89,-93.75,2023-06-14,2023,6,35.6,14.2,23.7,0.0,73.6,7.6
41.89,-93.75,2023-06-15,2023,6,32.7,13.3,23.0,0.0,82.7,5.0
41.89,-93.75,2023-06-16,2023,6,29.8,11.4,21.3,0.0,70.9,5.7
41.89,-93.75,2023-06-17,2023,6,33.6,18.2,24.4,0.0,63.2,8.0
41.89,-93.75,2023-06-18,2023,6,31.0,14.0,20.2,6.8,84.4,8.2
41.89,-93.75,2023-06-19,2023,6,36.2,15.7,24.5,0.0,61.1,4.9
41.89,-93.75,2023-06-20,2023,6,33.6,17.7,24.6,0.0,68.3,7.6
41.89,-93.75,2023-06-21,2023,6,27.0,13.9,21.8,4.2,95.2,9.3
41.89,-93.75,2023-06-22,2023,6,32.4,16.3,22.8,0.0,80.4,5.2
41.89,-93.75,2023-06-23,2023,6,31.2,8.6,20.5,10.2,84.9,9.8
41.89,-93.75,2023-06-24,2023,6,34.5,15.3,26.2,1.8,62.7,9.9
41.89,-93.75,2023-06-25,2023,6,35.8,18.7,24.3,0.0,47.8,5.3
41.89,-93.75,2023-06-26,2023,6,30.8,15.9,24.1,0.5,66.7,4.9
41.89,-93.75,2023-06-27,2023,6,30.0,12.4,23.0,1.6,69.3,4.8
41.89,-93.75,2023-06-28,2023,6,31.5,17.2,24.7,0.0,47.5,5.3
41.89,-93.75,2023-06-29,2023,6,29.5,11.0,22.1,0.4,79.4,5.8
41.89,-93.75,2023-06-30,2023,6,33.2,13.6,24.2,3.9,80.2,4.9
41.89,-93.75,2023-07-01,2023,7,30.4,16.4,21.9,0.0,57.3,8.9
41.89,-93.75,2023-07-02,2023,7,34.0,20.6,28.6,0.0,74.0,7.4
41.89,-93.75,2023-07-03,2023,7,40.6,22.4,29.6,0.0,78.6,9.9
41.89,-93.75,2023-07-04,2023,7,39.5,20.7,28.3,3.0,89.7,7.0
41.89,-93.75,2023-07-05,2023,7,37.5,18.9,30.0,0.0,58.1,6.7
41.89,-93.75,2023-07-06,2023,7,36.4,20.2,26.0,13.6,67.0,7.4
41.89,-93.75,2023-07-07,2023,7,34.7,18.6,25.2,0.0,59.9,8.0
41.89,-93.75,2023-07-08,2023,7,40.3,25.3,34.3,1.5,68.7,5.1
41.89,-93.75,2023-07-09,2023,7,36.1,12.8,24.6,0.0,50.7,6.2
41.89,-93.75,2023-07-10,2023,7,39.3,21.2,28.7,3.7,93.8,8.8
41.89,-93.75,2023-07-11,2023,7,34.3,21.3,27.8,0.0,55.0,5.6
41.89,-93.75,2023-07-12,2023,7,28.3,12.2,23.3,0.0,70.1,8.5
41.89,-93.75,2023-07-13,2023,7,33.3,20.1,25.8,0.0,81.8,4.2
41.89,-93.75,2023-07-14,2023,7,29.7,16.2,22.7,10.8,78.7,6.8
41.89,-93.75,2023-07-15,2023,7,32.8,16.4,24.4,0.0,85.0,8.6
41.89,-93.75,2023-07-16,2023,7,35.4,16.8,27.6,0.1,68.2,6.0
41.89,-93.75,2023-07-17,2023,7,44.8,24.9,33.5,0.0,47.0,4.2
41.89,-93.75,2023-07-18,2023,7,35.7,18.8,26.9,0.0,51.4,4.1
41.89,-93.75,2023-07-19,2023,7,26.9,11.5,21.6,4.2,71.2,5.0
41.89,-93.75,2023-07-20,2023,7,33.0,14.7,25.3,0.0,75.0,4.8
41.89,-93.75,2023-07-21,2023,7,33.8,15.1,24.0,0.0,60.5,4.4
41.89,-93.75,2023-07-22,2023,7,33.6,17.7,28.5,0.0,76.0,5.4
41.89,-93.75,2023-07-23,2023,7,37.4,16.0,25.6,0.0,55.6,7.7
41.89,-93.75,2023-07-24,2023,7,35.8,18.8,26.0,0.0,82.9,9.3
41.89,-93.75,2023-07-25,2023,7,30.5,11.8,23.6,5.7,88.2,7.7
41.89,-93.75,2023-07-26,2023,7,41.0,21.9,29.1,0.4,77.7,5.6
41.89,-93.75,2023-07-27,2023,7,40.8,22.9,29.2,0.0,82.1,4.4
41.89,-93.75,2023-07-28,2023,7,30.5,18.7,24.8,0.0,51.0,9.8
41.89,-93.75,2023-07-29,2023,7,33.2,18.2,26.5,0.0,75.0,8.5
41.89,-93.75,2023-07-30,2023,7,26.3,5.9,17.2,0.0,75.3,2.3
41.89,-93.75,2023-07-31,2023,7,31.2,12.2,23.4,0.0,81.4,5.9
41.89,-93.75,2023-08-01,2023,8,40.3,23.6,30.5,0.9,73.7,6.6
41.89,-93.75,2023-08-02,2023,8,32.9,17.5,25.9,4.1,77.4,5.0
41.89,-93.75,2023-08-03,2023,8,36.2,21.5,30.4,0.0,58.8,8.4
41.89,-93.75,2023-08-04,2023,8,37.6,17.9,26.9,0.0,80.9,6.4
41.89,-93.75,2023-08-05,2023,8,33.1,20.7,25.8,0.0,77.0,4.6
41.89,-93.75,2023-08-06,2023,8,27.7,10.0,21.8,0.3,83.8,8.4
41.89,-93.75,2023-08-07,2023,8,37.7,22.8,32.5,0.0,49.1,5.0
41.89,-93.75,2023-08-08,2023,8,31.6,9.3,20.0,0.0,55.4,7.8
41.89,-93.75,2023-08-09,2023,8,35.0,19.5,27.0,0.2,87.7,6.7
41.89,-93.75,2023-08-10,2023,8,33.7,17.8,26.9,0.0,77.9,8.9
41.89,-93.75,2023-08-11,2023,8,29.6,13.8,21.2,0.0,77.2,6.0
41.89,-93.75,2023-08-12,2023,8,31.6,14.1,20.7,0.0,77.3,8.9
41.89,-93.75,2023-08-13,2023,8,24.4,8.5,16.7,12.1,64.7,7.6
41.89,-93.75,2023-08-14,2023,8,31.5,17.9,26.2,0.0,51.4,7.9
41.89,-93.75,2023-08-15,2023,8,42.9,22.2,31.1,0.0,47.7,6.5
41.89,-93.75,2023-08-16,2023,8,37.6,16.4,26.0,2.0,82.0,6.4
41.89,-93.75,2023-08-17,2023,8,33.3,11.8,22.5,0.0,59.9,5.5
41.89,-93.75,2023-08-18,2023,8,32.2,14.6,24.4,0.0,47.8,6.4
41.89,-93.75,2023-08-19,2023,8,29.1,16.8,22.9,0.0,46.7,6.5
41.89,-93.75,2023-08-20,2023,8,29.2,10.6,20.7,0.0,53.8,9.3
41.89,-93.75,2023-08-21,2023,8,37.7,14.8,26.2,0.0,70.2,6.4
41.89,-93.75,2023-08-22,2023,8,35.6,17.8,25.8,0.0,78.0,4.9
41.89,-93.75,2023-08-23,2023,8,40.9,21.3,30.1,0.0,62.3,6.3
41.89,-93.75,2023-08-24,2023,8,35.6,16.3,24.7,0.0,57.3,7.4
41.89,-93.75,2023-08-25,2023,8,33.4,20.9,26.2,0.0,99.1,9.8
41.89,-93.75,2023-08-26,2023,8,37.2,20.0,29.7,0.0,82.9,6.4
41.89,-93.75,2023-08-27,2023,8,33.6,16.3,23.1,0.0,46.0,7.6
41.89,-93.75,2023-08-28,2023,8,34.9,17.5,29.1,4.4,68.9,5.8
41.89,-93.75,2023-08-29,2023,8,37.3,20.6,28.5,0.8,76.7,8.5
41.89,-93.75,2023-08-30,2023,8,27.8,13.1,22.7,0.0,51.5,5.4
41.89,-93.75,2023-08-31,2023,8,29.7,13.7,24.5,0.0,50.4,5.4
41.89,-93.75,2023-09-01,2023,9,23.7,9.4,18.4,0.0,46.1,5.5
41.89,-93.75,2023-09-02,2023,9,25.0,9.4,19.9,0.0,46.6,5.5
